iitem,iname,date,index,avgprice,upt
-2114,Nuggets,28/02/11 0:00,1.205633361,16002.3716,7.778807353
-2054,2-pc Chicken,28/02/11 0:00,1.510583448,20049.9741,76.61754596
-2045,Chicken Burger,28/02/11 0:00,1.405448354,18654.516,11.75190554
-2030,Large Big Burger,28/02/11 0:00,1.613674814,21418.3058,11.97548946
-2020,Double Cheeseburger,28/02/11 0:00,1.586065381,21051.8458,14.38469586
-2010,Cheeseburger,28/02/11 0:00,1.185855406,15739.8588,60.15842176
-2006,Triple Cheeseburger,28/02/11 0:00,2.039976192,27076.604,1.528022717
-1010,1-pc Chicken & Rice,28/02/11 0:00,0.689839147,9156.235,79.3710955
-2114,Nuggets,07/03/11 0:00,1.206005545,16007.3116,7.839168563
-2054,2-pc Chicken,07/03/11 0:00,1.511154705,20057.5564,73.40710945
-2045,Chicken Burger,07/03/11 0:00,1.407684284,18684.1935,11.51944935
-2030,Large Big Burger,07/03/11 0:00,1.619946305,21501.5473,11.81294626
-2020,Double Cheeseburger,07/03/11 0:00,1.591174505,21119.6592,13.700582
-2010,Cheeseburger,07/03/11 0:00,1.186121178,15743.3864,59.89163753
-2006,Triple Cheeseburger,07/03/11 0:00,2.032867181,26982.2461,1.583178365
-1010,1-pc Chicken & Rice,07/03/11 0:00,0.694486235,9217.9158,82.13164006
-2114,Nuggets,14/03/11 0:00,1.209302901,16051.0774,8.091325192
-2054,2-pc Chicken,14/03/11 0:00,1.512062058,20069.5997,72.86385069
-2045,Chicken Burger,14/03/11 0:00,1.410953824,18727.5901,12.09752994
-2030,Large Big Burger,14/03/11 0:00,1.619831455,21500.0229,11.64376467
-2020,Double Cheeseburger,14/03/11 0:00,1.594837588,21168.2793,13.72516622
-2010,Cheeseburger,14/03/11 0:00,1.188455451,15774.3692,60.21267781
-2006,Triple Cheeseburger,14/03/11 0:00,2.056208604,27292.0568,1.64859826
-1010,1-pc Chicken & Rice,14/03/11 0:00,0.677759858,8995.9066,80.03284866
-2114,Nuggets,21/03/11 0:00,1.205423642,15999.588,7.907090746
-2054,2-pc Chicken,21/03/11 0:00,1.509917087,20041.1295,76.01961829
-2045,Chicken Burger,21/03/11 0:00,1.408262232,18691.8646,11.44358491
-2030,Large Big Burger,21/03/11 0:00,1.620498689,21508.8791,11.80248655
-2020,Double Cheeseburger,21/03/11 0:00,1.59101934,21117.5997,13.96089848
-2010,Cheeseburger,21/03/11 0:00,1.186722391,15751.3663,60.0291123
-2006,Triple Cheeseburger,21/03/11 0:00,2.038844218,27061.5793,1.694465912
-1010,1-pc Chicken & Rice,21/03/11 0:00,0.69628234,9241.7555,102.0181026
-2114,Nuggets,28/03/11 0:00,1.201341211,15945.4019,7.738015541
-2054,2-pc Chicken,28/03/11 0:00,1.509080615,20030.027,74.58343529
-2045,Chicken Burger,28/03/11 0:00,1.40620553,18664.566,11.8309456
-2030,Large Big Burger,28/03/11 0:00,1.614837799,21433.7421,11.85172189
-2020,Double Cheeseburger,28/03/11 0:00,1.588008227,21077.6332,14.01938197
-2010,Cheeseburger,28/03/11 0:00,1.18573761,15738.2953,57.81234851
-2006,Triple Cheeseburger,28/03/11 0:00,2.036967731,27036.6727,1.901030966
-1010,1-pc Chicken & Rice,28/03/11 0:00,0.68608729,9106.4366,81.2768649
-2114,Nuggets,04/04/11 0:00,1.207777428,16030.8298,7.517753699
-2054,2-pc Chicken,04/04/11 0:00,1.510165524,20044.427,68.64124273
-2045,Chicken Burger,04/04/11 0:00,1.421785798,18871.3629,10.77913214
-2030,Large Big Burger,04/04/11 0:00,1.61455521,21429.9913,11.24278712
-2020,Double Cheeseburger,04/04/11 0:00,1.58816859,21079.7617,13.74156029
-2010,Cheeseburger,04/04/11 0:00,1.18601216,15741.9394,55.35205627
-2006,Triple Cheeseburger,04/04/11 0:00,2.040139983,27078.778,1.957278311
-1010,1-pc Chicken & Rice,04/04/11 0:00,0.727738251,9659.2698,63.59631558
-2114,Nuggets,11/04/11 0:00,1.203050802,15968.0933,7.748696138
-2054,2-pc Chicken,11/04/11 0:00,1.509427725,20034.6342,70.31343092
-2045,Chicken Burger,11/04/11 0:00,1.410241596,18718.1367,11.55830943
-2030,Large Big Burger,11/04/11 0:00,1.613864529,21420.8239,11.65913528
-2020,Double Cheeseburger,11/04/11 0:00,1.590556257,21111.4532,14.18665616
-2010,Cheeseburger,11/04/11 0:00,1.186046915,15742.4007,56.16229296
-2006,Triple Cheeseburger,11/04/11 0:00,2.033913765,26996.1374,2.100156738
-1010,1-pc Chicken & Rice,11/04/11 0:00,0.703944963,9343.4615,91.36770273
-2114,Nuggets,18/04/11 0:00,1.20469621,15989.9328,7.603598637
-2054,2-pc Chicken,18/04/11 0:00,1.510531847,20049.2892,71.34252386
-2045,Chicken Burger,18/04/11 0:00,1.408362337,18693.1933,12.19605859
-2030,Large Big Burger,18/04/11 0:00,1.613273246,21412.9758,11.59951224
-2020,Double Cheeseburger,18/04/11 0:00,1.588814021,21088.3285,14.0151567
-2010,Cheeseburger,18/04/11 0:00,1.186677887,15750.7756,57.64931281
-2006,Triple Cheeseburger,18/04/11 0:00,2.03284418,26981.9408,2.135783206
-1010,1-pc Chicken & Rice,18/04/11 0:00,0.677798975,8996.4258,95.98293898
-2114,Nuggets,25/04/11 0:00,1.203948113,15980.0033,8.044937092
-2054,2-pc Chicken,25/04/11 0:00,1.509932246,20041.3307,69.64142752
-2045,Chicken Burger,25/04/11 0:00,1.407084193,18676.2285,11.93939828
-2030,Large Big Burger,25/04/11 0:00,1.614177383,21424.9764,11.85478324
-2020,Double Cheeseburger,25/04/11 0:00,1.590697815,21113.3321,14.14915244
-2010,Cheeseburger,25/04/11 0:00,1.186079002,15742.8266,57.01317608
-2006,Triple Cheeseburger,25/04/11 0:00,2.03342536,26989.6548,2.137072016
-1010,1-pc Chicken & Rice,25/04/11 0:00,0.682082928,9053.2867,119.0370809
-2114,Nuggets,02/05/11 0:00,1.202712424,15963.602,7.523789398
-2054,2-pc Chicken,02/05/11 0:00,1.50891005,20027.7631,68.63982889
-2045,Chicken Burger,02/05/11 0:00,1.406345152,18666.4192,11.73191968
-2030,Large Big Burger,02/05/11 0:00,1.611954637,21395.4739,11.72119286
-2020,Double Cheeseburger,02/05/11 0:00,1.589461764,21096.926,13.62198483
-2010,Cheeseburger,02/05/11 0:00,1.185195329,15731.0976,54.99853579
-2006,Triple Cheeseburger,02/05/11 0:00,2.035283312,27014.3154,1.958716772
-1010,1-pc Chicken & Rice,02/05/11 0:00,0.685805161,9102.6919,93.25572839
-2114,Nuggets,09/05/11 0:00,1.206571521,16014.8238,7.626244275
-2054,2-pc Chicken,09/05/11 0:00,1.515131975,20110.3467,66.30824186
-2045,Chicken Burger,09/05/11 0:00,1.428446003,18959.7638,11.58460342
-2030,Large Big Burger,09/05/11 0:00,1.612895487,21407.9618,11.46383286
-2020,Double Cheeseburger,09/05/11 0:00,1.58683868,21062.1098,12.71734796
-2010,Cheeseburger,09/05/11 0:00,1.184760258,15725.3229,54.07709951
-2006,Triple Cheeseburger,09/05/11 0:00,2.062436879,27374.7247,1.815722869
-1010,1-pc Chicken & Rice,09/05/11 0:00,0.683987388,9078.5646,88.23330373
-2114,Nuggets,16/05/11 0:00,1.202040812,15954.6877,7.297309262
-2054,2-pc Chicken,16/05/11 0:00,1.512222956,20071.7353,65.51983645
-2045,Chicken Burger,16/05/11 0:00,1.40622203,18664.785,11.84391626
-2030,Large Big Burger,16/05/11 0:00,1.611279794,21386.5167,11.24528135
-2020,Double Cheeseburger,16/05/11 0:00,1.586207052,21053.7262,13.09652208
-2010,Cheeseburger,16/05/11 0:00,1.18581491,15739.3213,54.76352412
-2006,Triple Cheeseburger,16/05/11 0:00,2.031661222,26966.2394,1.789868079
-1010,1-pc Chicken & Rice,16/05/11 0:00,0.703247096,9334.1987,102.5446511
-2114,Nuggets,23/05/11 0:00,1.204547924,15987.9646,7.64320502
-2054,2-pc Chicken,23/05/11 0:00,1.515043283,20109.1695,66.77971484
-2045,Chicken Burger,23/05/11 0:00,1.406666978,18670.6908,12.16374827
-2030,Large Big Burger,23/05/11 0:00,1.611069818,21383.7297,11.80986736
-2020,Double Cheeseburger,23/05/11 0:00,1.586380118,21056.0233,13.49728778
-2010,Cheeseburger,23/05/11 0:00,1.185672629,15737.4328,55.47213006
-2006,Triple Cheeseburger,23/05/11 0:00,2.030178912,26946.5647,1.764215687
-1010,1-pc Chicken & Rice,23/05/11 0:00,0.696963075,9250.7909,119.9427979
-2114,Nuggets,30/05/11 0:00,1.203576599,15975.0722,7.554530707
-2054,2-pc Chicken,30/05/11 0:00,1.512209116,20071.5516,66.43850177
-2045,Chicken Burger,30/05/11 0:00,1.407853221,18686.4358,11.64253826
-2030,Large Big Burger,30/05/11 0:00,1.609559791,21363.6871,11.0651036
-2020,Double Cheeseburger,30/05/11 0:00,1.585089339,21038.8908,12.94104804
-2010,Cheeseburger,30/05/11 0:00,1.18577733,15738.8225,53.13835258
-2006,Triple Cheeseburger,30/05/11 0:00,2.033237249,26987.158,1.715067118
-1010,1-pc Chicken & Rice,30/05/11 0:00,0.709576765,9418.2124,94.33826754
-2114,Nuggets,06/06/11 0:00,1.206068673,16008.1495,7.503489995
-2054,2-pc Chicken,06/06/11 0:00,1.512440081,20074.6172,64.70932751
-2045,Chicken Burger,06/06/11 0:00,1.408357214,18693.1253,11.64936378
-2030,Large Big Burger,06/06/11 0:00,1.613037045,21409.8407,11.11884437
-2020,Double Cheeseburger,06/06/11 0:00,1.589157553,21092.8882,12.85481619
-2010,Cheeseburger,06/06/11 0:00,1.186703526,15751.1159,51.00106706
-2006,Triple Cheeseburger,06/06/11 0:00,2.050041385,27210.1993,1.659753534
-1010,1-pc Chicken & Rice,06/06/11 0:00,0.697713599,9260.7526,132.8113718
-2114,Nuggets,13/06/11 0:00,1.206082423,16008.332,7.457997057
-2054,2-pc Chicken,13/06/11 0:00,1.51325081,20085.378,63.19598616
-2045,Chicken Burger,13/06/11 0:00,1.414155014,18770.0795,11.81932973
-2030,Large Big Burger,13/06/11 0:00,1.616377089,21454.1731,10.84915974
-2020,Double Cheeseburger,13/06/11 0:00,1.591683191,21126.411,12.78162015
-2010,Cheeseburger,13/06/11 0:00,1.188017916,15768.5618,50.51581525
-2006,Triple Cheeseburger,13/06/11 0:00,2.036751948,27033.8086,1.61629334
-1010,1-pc Chicken & Rice,13/06/11 0:00,0.687747894,9128.4778,187.4870726
-2114,Nuggets,20/06/11 0:00,1.209247299,16050.3394,7.522026931
-2054,2-pc Chicken,20/06/11 0:00,1.512054795,20069.5033,67.75037142
-2045,Chicken Burger,20/06/11 0:00,1.40868677,18697.4995,11.86225192
-2030,Large Big Burger,20/06/11 0:00,1.614770557,21432.8496,10.67872971
-2020,Double Cheeseburger,20/06/11 0:00,1.590027635,21104.4368,12.36133918
-2010,Cheeseburger,20/06/11 0:00,1.188175296,15770.6507,49.57471394
-2006,Triple Cheeseburger,20/06/11 0:00,2.051827236,27233.9029,1.491469662
-1010,1-pc Chicken & Rice,20/06/11 0:00,0.677802803,8996.4766,160.899168
-2114,Nuggets,27/06/11 0:00,1.207026143,16020.858,7.867709413
-2054,2-pc Chicken,27/06/11 0:00,1.511732947,20065.2314,71.17591633
-2045,Chicken Burger,27/06/11 0:00,1.409473495,18707.9417,12.05879582
-2030,Large Big Burger,27/06/11 0:00,1.614451021,21428.6084,11.29652313
-2020,Double Cheeseburger,27/06/11 0:00,1.592002554,21130.6499,12.79468576
-2010,Cheeseburger,27/06/11 0:00,1.188047246,15768.9511,51.84490719
-2006,Triple Cheeseburger,27/06/11 0:00,2.066496534,27428.6085,1.557523792
-1010,1-pc Chicken & Rice,27/06/11 0:00,0.677566895,8993.3454,111.0458871
-2114,Nuggets,04/07/11 0:00,1.212618338,16095.0832,7.921482039
-2054,2-pc Chicken,04/07/11 0:00,1.512539546,20075.9374,68.26815997
-2045,Chicken Burger,04/07/11 0:00,1.409581248,18709.3719,12.57811996
-2030,Large Big Burger,04/07/11 0:00,1.615963656,21448.6856,10.9601356
-2020,Double Cheeseburger,04/07/11 0:00,1.592536375,21137.7353,13.07285165
-2010,Cheeseburger,04/07/11 0:00,1.187685015,15764.1432,51.92565165
-2006,Triple Cheeseburger,04/07/11 0:00,2.031469359,26963.6928,1.579483843
-1010,1-pc Chicken & Rice,04/07/11 0:00,0.678284721,9002.8731,49.59637017
-2114,Nuggets,11/07/11 0:00,1.204977142,15993.6616,8.898813102
-2054,2-pc Chicken,11/07/11 0:00,1.515278355,20112.2896,69.33733895
-2045,Chicken Burger,11/07/11 0:00,1.409458804,18707.7467,12.51791199
-2030,Large Big Burger,11/07/11 0:00,1.616493762,21455.7217,11.32218384
-2020,Double Cheeseburger,11/07/11 0:00,1.594623958,21165.4438,13.25088057
-2010,Cheeseburger,11/07/11 0:00,1.190683877,15803.9471,50.50674831
-2006,Triple Cheeseburger,11/07/11 0:00,2.033653967,26992.6891,1.546787119
-1010,1-pc Chicken & Rice,11/07/11 0:00,0.677656717,8994.5376,81.64461555
-2114,Nuggets,18/07/11 0:00,1.207998252,16033.7608,8.423587335
-2054,2-pc Chicken,18/07/11 0:00,1.516161968,20124.0178,69.08717596
-2045,Chicken Burger,18/07/11 0:00,1.410414021,18720.4253,13.00302608
-2030,Large Big Burger,18/07/11 0:00,1.617186951,21464.9224,11.60876973
-2020,Double Cheeseburger,18/07/11 0:00,1.594123778,21158.8049,13.38249601
-2010,Cheeseburger,18/07/11 0:00,1.188788006,15778.7832,52.26795092
-2006,Triple Cheeseburger,18/07/11 0:00,2.037616809,27045.2879,1.642578031
-1010,1-pc Chicken & Rice,18/07/11 0:00,0.677515822,8992.6675,100.1607104
-2114,Nuggets,25/07/11 0:00,1.207070466,16021.4463,8.428814453
-2054,2-pc Chicken,25/07/11 0:00,1.511086808,20056.6552,70.42979841
-2045,Chicken Burger,25/07/11 0:00,1.408693287,18697.586,12.14828075
-2030,Large Big Burger,25/07/11 0:00,1.615249906,21439.212,11.65630353
-2020,Double Cheeseburger,25/07/11 0:00,1.594435568,21162.9433,13.30808245
-2010,Cheeseburger,25/07/11 0:00,1.187064756,15755.9105,50.07399416
-2006,Triple Cheeseburger,25/07/11 0:00,2.036858939,27035.2287,1.511496263
-1010,1-pc Chicken & Rice,25/07/11 0:00,0.677327695,8990.1705,66.89111892
-2114,Nuggets,01/08/11 0:00,1.208079485,16034.839,9.904331458
-2054,2-pc Chicken,01/08/11 0:00,1.515272689,20112.2144,100.2694818
-2045,Chicken Burger,01/08/11 0:00,1.430347096,18984.997,12.55790234
-2030,Large Big Burger,01/08/11 0:00,1.619452294,21494.9903,12.84913268
-2020,Double Cheeseburger,01/08/11 0:00,1.594881609,21168.8636,15.67144218
-2010,Cheeseburger,01/08/11 0:00,1.189219084,15784.5049,55.73998755
-2006,Triple Cheeseburger,01/08/11 0:00,2.040596527,27084.8377,1.73363298
-1010,1-pc Chicken & Rice,01/08/11 0:00,0.677589761,8993.6489,51.64901369
-2114,Nuggets,08/08/11 0:00,1.207481881,16026.907,9.49747353
-2054,2-pc Chicken,08/08/11 0:00,1.513479605,20088.4148,97.36399275
-2045,Chicken Burger,08/08/11 0:00,1.411845626,18739.427,12.26625623
-2030,Large Big Burger,08/08/11 0:00,1.61584635,21447.1286,12.8244503
-2020,Double Cheeseburger,08/08/11 0:00,1.593484269,21150.3167,15.1728358
-2010,Cheeseburger,08/08/11 0:00,1.188481541,15774.7155,54.91438494
-2006,Triple Cheeseburger,08/08/11 0:00,2.037369306,27042.0028,1.632542481
-1010,1-pc Chicken & Rice,08/08/11 0:00,0.677892715,8997.67,120.0327443
-2114,Nuggets,15/08/11 0:00,1.206840842,16018.3985,8.973096529
-2054,2-pc Chicken,15/08/11 0:00,1.511739042,20065.3123,93.87247051
-2045,Chicken Burger,15/08/11 0:00,1.408935704,18700.8036,11.66621188
-2030,Large Big Burger,15/08/11 0:00,1.615916228,21448.0561,12.06167669
-2020,Double Cheeseburger,15/08/11 0:00,1.591503737,21124.0291,14.29407554
-2010,Cheeseburger,15/08/11 0:00,1.18804928,15768.9781,52.99327314
-2006,Triple Cheeseburger,15/08/11 0:00,2.040975394,27089.8664,1.481015712
-1010,1-pc Chicken & Rice,15/08/11 0:00,0.680062947,9026.4755,263.9421119
-2114,Nuggets,22/08/11 0:00,1.202431726,15959.8763,8.851885199
-2054,2-pc Chicken,22/08/11 0:00,1.511348376,20060.127,104.197495
-2045,Chicken Burger,22/08/11 0:00,1.407695834,18684.3468,12.04224258
-2030,Large Big Burger,22/08/11 0:00,1.612308521,21400.171,12.92789093
-2020,Double Cheeseburger,22/08/11 0:00,1.585402788,21043.0512,14.58330843
-2010,Cheeseburger,22/08/11 0:00,1.186018097,15742.0182,56.28603407
-2006,Triple Cheeseburger,22/08/11 0:00,2.038370828,27055.296,1.724393221
-1010,1-pc Chicken & Rice,22/08/11 0:00,0.677391306,8991.0148,117.3139196
-2114,Nuggets,29/08/11 0:00,1.201098365,15942.1786,8.37015312
-2054,2-pc Chicken,29/08/11 0:00,1.515615505,20116.7646,99.90620477
-2045,Chicken Burger,29/08/11 0:00,1.442552226,19146.9957,12.94723344
-2030,Large Big Burger,29/08/11 0:00,1.637921442,21740.1313,14.49779081
-2020,Double Cheeseburger,29/08/11 0:00,1.612226543,21399.0829,15.31353952
-2010,Cheeseburger,29/08/11 0:00,1.184303496,15719.2603,62.14211803
-2006,Triple Cheeseburger,29/08/11 0:00,2.034488601,27003.7672,1.84098931
-1010,1-pc Chicken & Rice,29/08/11 0:00,0.677550041,8993.1217,41.09611869
-2114,Nuggets,05/09/11 0:00,1.204638371,15989.1651,7.764541463
-2054,2-pc Chicken,05/09/11 0:00,1.518899608,20160.3545,74.12181431
-2045,Chicken Burger,05/09/11 0:00,1.476818549,19601.8126,11.41063725
-2030,Large Big Burger,05/09/11 0:00,1.668087961,22140.5315,11.04036689
-2020,Double Cheeseburger,05/09/11 0:00,1.646066692,21848.2432,12.78592713
-2010,Cheeseburger,05/09/11 0:00,1.187278016,15758.7411,51.51583486
-2006,Triple Cheeseburger,05/09/11 0:00,2.036537836,27030.9667,1.727928314
-1010,1-pc Chicken & Rice,05/09/11 0:00,0.677529368,8992.8473,45.38735012
-2114,Nuggets,12/09/11 0:00,1.206357666,16011.9853,8.543165962
-2054,2-pc Chicken,12/09/11 0:00,1.519277503,20165.3703,70.39757819
-2045,Chicken Burger,12/09/11 0:00,1.479127364,19632.4575,12.0496893
-2030,Large Big Burger,12/09/11 0:00,1.672748565,22202.3917,11.55393945
-2020,Double Cheeseburger,12/09/11 0:00,1.650986717,21913.5467,13.38854367
-2010,Cheeseburger,12/09/11 0:00,1.190332932,15799.289,52.25819004
-2006,Triple Cheeseburger,12/09/11 0:00,2.044167325,27132.2329,1.708193503
-1010,1-pc Chicken & Rice,12/09/11 0:00,0.677351993,8990.493,77.62937038
-2114,Nuggets,19/09/11 0:00,1.208041317,16034.3324,8.338927327
-2054,2-pc Chicken,19/09/11 0:00,1.523890364,20226.5968,67.86012579
-2045,Chicken Burger,19/09/11 0:00,1.479076433,19631.7815,11.27882014
-2030,Large Big Burger,19/09/11 0:00,1.672964853,22205.2625,11.13924724
-2020,Double Cheeseburger,19/09/11 0:00,1.651181436,21916.1312,13.10212971
-2010,Cheeseburger,19/09/11 0:00,1.190294892,15798.7841,51.74831682
-2006,Triple Cheeseburger,19/09/11 0:00,2.044790515,27140.5045,1.580718557
-1010,1-pc Chicken & Rice,19/09/11 0:00,0.67739221,8991.0268,107.4932927
-2114,Nuggets,26/09/11 0:00,1.208847789,16045.0367,8.48646857
-2054,2-pc Chicken,26/09/11 0:00,1.524531613,20235.1081,66.4098988
-2045,Chicken Burger,26/09/11 0:00,1.479401838,19636.1006,11.16068546
-2030,Large Big Burger,26/09/11 0:00,1.671886642,22190.9514,11.322107
-2020,Double Cheeseburger,26/09/11 0:00,1.651390959,21918.9122,13.13863743
-2010,Cheeseburger,26/09/11 0:00,1.191327763,15812.4934,51.09637512
-2006,Triple Cheeseburger,26/09/11 0:00,2.042799141,27114.073,1.532428512
-1010,1-pc Chicken & Rice,26/09/11 0:00,0.677348941,8990.4525,112.8767041
-2114,Nuggets,03/10/11 0:00,1.20797409,16033.4401,8.644281496
-2054,2-pc Chicken,03/10/11 0:00,1.521845174,20199.451,69.25364878
-2045,Chicken Burger,03/10/11 0:00,1.478368025,19622.3788,11.34528184
-2030,Large Big Burger,03/10/11 0:00,1.673245559,22208.9883,12.16422514
-2020,Double Cheeseburger,03/10/11 0:00,1.652433677,21932.7522,13.51148411
-2010,Cheeseburger,03/10/11 0:00,1.190411753,15800.3352,51.55669454
-2006,Triple Cheeseburger,03/10/11 0:00,2.041231688,27093.2682,1.65949461
-1010,1-pc Chicken & Rice,03/10/11 0:00,0.677683154,8994.8885,87.29741147
-2114,Nuggets,10/10/11 0:00,1.209380494,16052.1073,8.564849382
-2054,2-pc Chicken,10/10/11 0:00,1.523972342,20227.6849,67.90524236
-2045,Chicken Burger,10/10/11 0:00,1.477737399,19614.0085,11.43242372
-2030,Large Big Burger,10/10/11 0:00,1.672697499,22201.7139,11.49085731
-2020,Double Cheeseburger,10/10/11 0:00,1.652731854,21936.7099,13.09669893
-2010,Cheeseburger,10/10/11 0:00,1.190949733,15807.4758,51.15319772
-2006,Triple Cheeseburger,10/10/11 0:00,2.044306283,27134.0773,1.454347134
-1010,1-pc Chicken & Rice,10/10/11 0:00,0.677736706,8995.5993,74.66947148
-2114,Nuggets,17/10/11 0:00,1.209922489,16059.3012,8.564181772
-2054,2-pc Chicken,17/10/11 0:00,1.521826158,20199.1986,68.26605687
-2045,Chicken Burger,17/10/11 0:00,1.479326151,19635.096,10.78964319
-2030,Large Big Burger,17/10/11 0:00,1.671651013,22187.8239,10.96460435
-2020,Double Cheeseburger,17/10/11 0:00,1.651706683,21923.1028,13.23129866
-2010,Cheeseburger,17/10/11 0:00,1.191374226,15813.1101,51.13769332
-2006,Triple Cheeseburger,17/10/11 0:00,2.047226806,27172.8414,1.525616766
-1010,1-pc Chicken & Rice,17/10/11 0:00,0.677756777,8995.8657,97.67067629
-2114,Nuggets,24/10/11 0:00,1.207080735,16021.5826,8.94525447
-2054,2-pc Chicken,24/10/11 0:00,1.522625676,20209.8106,72.22998624
-2045,Chicken Burger,24/10/11 0:00,1.478584713,19625.2549,11.32874828
-2030,Large Big Burger,24/10/11 0:00,1.670626889,22174.2307,11.44429161
-2020,Double Cheeseburger,24/10/11 0:00,1.649170368,21889.4383,13.12792297
-2010,Cheeseburger,24/10/11 0:00,1.190442711,15800.7461,51.9130674
-2006,Triple Cheeseburger,24/10/11 0:00,2.045690213,27152.4462,1.63741403
-1010,1-pc Chicken & Rice,24/10/11 0:00,0.677257033,8989.2326,146.8544704
-2114,Nuggets,31/10/11 0:00,1.205254027,15997.3367,9.171347149
-2054,2-pc Chicken,31/10/11 0:00,1.523091102,20215.9882,73.90421382
-2045,Chicken Burger,31/10/11 0:00,1.478640307,19625.9928,12.04991285
-2030,Large Big Burger,31/10/11 0:00,1.671247005,22182.4615,12.24690811
-2020,Double Cheeseburger,31/10/11 0:00,1.648329534,21878.2779,13.79852254
-2010,Cheeseburger,31/10/11 0:00,1.189772124,15791.8454,52.52248015
-2006,Triple Cheeseburger,31/10/11 0:00,2.046287117,27160.3689,1.67999336
-1010,1-pc Chicken & Rice,31/10/11 0:00,0.677274821,8989.4687,72.64698559
-2114,Nuggets,07/11/11 0:00,1.205338356,15998.456,9.065577015
-2054,2-pc Chicken,07/11/11 0:00,1.521538703,20195.3832,70.55211771
-2045,Chicken Burger,07/11/11 0:00,1.474906314,19576.4315,11.86280225
-2030,Large Big Burger,07/11/11 0:00,1.671074226,22180.1682,11.20708559
-2020,Double Cheeseburger,07/11/11 0:00,1.647700143,21869.924,12.96029866
-2010,Cheeseburger,07/11/11 0:00,1.187483854,15761.4732,51.5994459
-2006,Triple Cheeseburger,07/11/11 0:00,2.04723923,27173.0063,1.505046237
-1010,1-pc Chicken & Rice,07/11/11 0:00,0.677787757,8996.2769,119.9298287
-2114,Nuggets,14/11/11 0:00,1.205889302,16005.7687,8.560683283
-2054,2-pc Chicken,14/11/11 0:00,1.523094801,20216.0373,70.32660251
-2045,Chicken Burger,14/11/11 0:00,1.470903729,19523.3052,13.08876525
-2030,Large Big Burger,14/11/11 0:00,1.673176976,22208.078,10.91367068
-2020,Double Cheeseburger,14/11/11 0:00,1.650967061,21913.2858,12.72424865
-2010,Cheeseburger,14/11/11 0:00,1.188938394,15780.7793,50.21707291
-2006,Triple Cheeseburger,14/11/11 0:00,2.043677315,27125.729,1.482076479
-1010,1-pc Chicken & Rice,14/11/11 0:00,0.677265185,8989.3408,92.24998418
-2114,Nuggets,21/11/11 0:00,1.211242681,16076.8241,9.064531842
-2054,2-pc Chicken,21/11/11 0:00,1.523005485,20214.8518,70.44708474
-2045,Chicken Burger,21/11/11 0:00,1.479615829,19638.9409,11.26924625
-2030,Large Big Burger,21/11/11 0:00,1.675260423,22235.7316,11.00027532
-2020,Double Cheeseburger,21/11/11 0:00,1.653880592,21951.9571,12.84494991
-2010,Cheeseburger,21/11/11 0:00,1.191339968,15812.6554,49.67278734
-2006,Triple Cheeseburger,21/11/11 0:00,2.049828916,27207.3792,1.446512908
-1010,1-pc Chicken & Rice,21/11/11 0:00,0.677448316,8991.7715,107.9589978
-2114,Nuggets,28/11/11 0:00,1.211881255,16085.2999,9.69089633
-2054,2-pc Chicken,28/11/11 0:00,1.521189678,20190.7506,73.76875574
-2045,Chicken Burger,28/11/11 0:00,1.480313283,19648.1982,11.02918274
-2030,Large Big Burger,28/11/11 0:00,1.672697032,22201.7077,11.2347535
-2020,Double Cheeseburger,28/11/11 0:00,1.651843381,21924.9172,13.43269946
-2010,Cheeseburger,28/11/11 0:00,1.190900776,15806.826,50.95351609
-2006,Triple Cheeseburger,28/11/11 0:00,2.044749326,27139.9578,1.47948653
-1010,1-pc Chicken & Rice,28/11/11 0:00,0.677168651,8988.0595,106.9601276
-2114,Nuggets,05/12/11 0:00,1.209338349,16051.5479,9.24919812
-2054,2-pc Chicken,05/12/11 0:00,1.519965125,20174.4971,74.72774791
-2045,Chicken Burger,05/12/11 0:00,1.480064891,19644.9013,11.29167708
-2030,Large Big Burger,05/12/11 0:00,1.672431153,22198.1787,10.68092044
-2020,Double Cheeseburger,05/12/11 0:00,1.65026621,21903.9834,12.60208473
-2010,Cheeseburger,05/12/11 0:00,1.189925541,15793.8817,49.94713399
-2006,Triple Cheeseburger,05/12/11 0:00,2.047505726,27176.5435,1.50074619
-1010,1-pc Chicken & Rice,05/12/11 0:00,0.677647495,8994.4152,156.0650539
-2114,Nuggets,12/12/11 0:00,1.204672365,15989.6163,8.317897142
-2054,2-pc Chicken,12/12/11 0:00,1.521408966,20193.6612,72.62454914
-2045,Chicken Burger,12/12/11 0:00,1.479320011,19635.0145,10.73592567
-2030,Large Big Burger,12/12/11 0:00,1.670746862,22175.8231,10.71878369
-2020,Double Cheeseburger,12/12/11 0:00,1.647619717,21868.8565,12.06392549
-2010,Cheeseburger,12/12/11 0:00,1.186875371,15753.3968,49.20254468
-2006,Triple Cheeseburger,12/12/11 0:00,2.044104204,27131.3951,1.467152424
-1010,1-pc Chicken & Rice,12/12/11 0:00,0.677631093,8994.1975,226.2349037
-2114,Nuggets,19/12/11 0:00,1.202913953,15966.2769,7.945529297
-2054,2-pc Chicken,19/12/11 0:00,1.521554261,20195.5897,75.4382294
-2045,Chicken Burger,19/12/11 0:00,1.478003797,19617.5444,11.07755704
-2030,Large Big Burger,19/12/11 0:00,1.66922105,22155.571,10.84475209
-2020,Double Cheeseburger,19/12/11 0:00,1.645616266,21842.2647,11.81932828
